,algorithm,latent_info,initial_S_key,n_samples,kl_divergence,num_edges,num_nodes,edges
293,tabu,informed,random,3600,0.5198777322434122,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('APOEAllele', 'Hypometabilism')]"
294,tabu,informed,random,4000,0.4953871241695908,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein')]"
295,tabu,informed,random,4400,0.46038361866072947,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD')]"
296,tabu,informed,random,4800,0.5049300393918008,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein')]"
297,tabu,informed,random,5200,0.5090066641164808,6,5,"[('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
298,tabu,informed,random,5600,0.4945589248585477,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
299,tabu,informed,random,6000,0.5103974013444116,5,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
300,tabu_lim,informed,none,400,0.09956181884028059,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'Hypometabilism')]"
301,tabu_lim,informed,none,800,0.1004023801051862,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
302,tabu_lim,informed,none,1200,0.44484665779363347,5,5,"[('AD', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
303,tabu_lim,informed,none,1600,0.5218486342146896,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism')]"
304,tabu_lim,informed,none,2000,0.4780793798348719,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
305,tabu_lim,informed,none,2400,0.5004240896924526,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele')]"
306,tabu_lim,informed,none,2800,0.49778092374733723,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
307,tabu_lim,informed,none,3200,0.5484724585193858,4,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'AD')]"
308,tabu_lim,informed,none,3600,0.5154162153008719,4,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('ABProtein', 'AD')]"
309,tabu_lim,informed,none,4000,0.5221370402784163,5,5,"[('AD', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
310,tabu_lim,informed,none,4400,0.5448599370268397,4,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD')]"
311,tabu_lim,informed,none,4800,0.4513534869646632,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
312,tabu_lim,informed,none,5200,0.5401731651485069,4,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
313,tabu_lim,informed,none,5600,0.49285442920628925,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
314,tabu_lim,informed,none,6000,0.5007681498132218,4,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('ABProtein', 'Hypometabilism')]"
315,tabu_lim,informed,informed,400,7.542233288045517,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein')]"
316,tabu_lim,informed,informed,800,0.43632449332039613,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
317,tabu_lim,informed,informed,1200,0.5204478718339715,5,5,"[('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
318,tabu_lim,informed,informed,1600,0.5235844760444373,4,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
319,tabu_lim,informed,informed,2000,0.4559864530762393,5,5,"[('Hypometabilism', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
320,tabu_lim,informed,informed,2400,0.44270803130106834,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD')]"
321,tabu_lim,informed,informed,2800,0.4766240484217744,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein')]"
322,tabu_lim,informed,informed,3200,0.511981438498657,4,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
323,tabu_lim,informed,informed,3600,0.49489887325742854,4,5,"[('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
324,tabu_lim,informed,informed,4000,0.498203816343239,4,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
325,tabu_lim,informed,informed,4400,0.5006862426294674,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
326,tabu_lim,informed,informed,4800,0.4895988508835381,5,5,"[('AD', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
327,tabu_lim,informed,informed,5200,0.4656075008293509,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'AD')]"
328,tabu_lim,informed,informed,5600,0.538395726993525,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
329,tabu_lim,informed,informed,6000,0.5289054947768805,4,5,"[('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
330,tabu_lim,informed,tree,400,0.050969602721627746,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
331,tabu_lim,informed,tree,800,0.520379053308119,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
332,tabu_lim,informed,tree,1200,0.48540827665448016,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'AD')]"
333,tabu_lim,informed,tree,1600,0.47263246738515424,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
334,tabu_lim,informed,tree,2000,0.476842185431498,5,5,"[('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
335,tabu_lim,informed,tree,2400,0.48071105641930173,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
336,tabu_lim,informed,tree,2800,0.47588247650193355,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
337,tabu_lim,informed,tree,3200,0.5077380930554597,5,5,"[('Hypometabilism', 'ABProtein'), ('ABProtein', 'AD'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
338,tabu_lim,informed,tree,3600,0.5131875167481277,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
339,tabu_lim,informed,tree,4000,0.4877071821741823,5,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
340,tabu_lim,informed,tree,4400,0.47042835283611883,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
341,tabu_lim,informed,tree,4800,0.4908898763971857,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
342,tabu_lim,informed,tree,5200,0.4907388398635317,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein')]"
343,tabu_lim,informed,tree,5600,0.5344261921575043,4,5,"[('AD', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD')]"
344,tabu_lim,informed,tree,6000,0.5139489323567998,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein')]"
345,tabu_lim,informed,tan,400,0.0895668757875951,6,5,"[('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD')]"
346,tabu_lim,informed,tan,800,0.5404626358007274,5,5,"[('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
347,tabu_lim,informed,tan,1200,0.4980939851585587,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD')]"
348,tabu_lim,informed,tan,1600,0.4662848548099875,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair')]"
349,tabu_lim,informed,tan,2000,0.5379575795255787,5,5,"[('APOEAllele', 'ABProtein'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
350,tabu_lim,informed,tan,2400,0.451314553422102,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
351,tabu_lim,informed,tan,2800,0.47915941113888627,5,5,"[('AD', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
352,tabu_lim,informed,tan,3200,0.48953290249232817,5,5,"[('AD', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
353,tabu_lim,informed,tan,3600,0.5275411073524714,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele')]"
354,tabu_lim,informed,tan,4000,0.527486279210232,5,5,"[('AD', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
355,tabu_lim,informed,tan,4400,0.5493253171301752,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
356,tabu_lim,informed,tan,4800,0.5297741590876439,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
357,tabu_lim,informed,tan,5200,0.4909941916825513,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'AD')]"
358,tabu_lim,informed,tan,5600,0.4863625682560642,4,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
359,tabu_lim,informed,tan,6000,0.4767831334020551,4,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'AD')]"
360,tabu_lim,informed,random,400,0.10429776017446131,5,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'Hypometabilism')]"
361,tabu_lim,informed,random,800,0.537631977383733,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
362,tabu_lim,informed,random,1200,0.5534467156249617,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism')]"
363,tabu_lim,informed,random,1600,0.49031067020238195,6,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
364,tabu_lim,informed,random,2000,0.4964571129343447,6,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
365,tabu_lim,informed,random,2400,0.5098688193932126,5,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
366,tabu_lim,informed,random,2800,0.4999442675156483,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
367,tabu_lim,informed,random,3200,0.4806780405715444,5,5,"[('AD', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
368,tabu_lim,informed,random,3600,0.5185087905067669,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
369,tabu_lim,informed,random,4000,0.49023204545351634,6,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism')]"
370,tabu_lim,informed,random,4400,0.5141666215973307,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
371,tabu_lim,informed,random,4800,0.5211553621243115,4,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'APOEAllele')]"
372,tabu_lim,informed,random,5200,0.5258516490580091,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
373,tabu_lim,informed,random,5600,0.4805779159387192,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'Hypometabilism')]"
374,tabu_lim,informed,random,6000,0.5159815304076897,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
375,bma_lim_tabu,informed,none,400,0.47898010994282075,10,5,"[('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('APOEAllele', 'AD'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
376,bma_lim_tabu,informed,none,800,0.483326135976179,9,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('ABProtein', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD')]"
377,bma_lim_tabu,informed,none,1200,0.44201748864879414,10,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('ABProtein', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
378,bma_lim_tabu,informed,none,1600,0.5161442901534203,10,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
379,bma_lim_tabu,informed,none,2000,0.520802024207129,10,5,"[('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele')]"
380,bma_lim_tabu,informed,none,2400,0.507384609564786,10,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
381,bma_lim_tabu,informed,none,2800,0.45106745468752835,8,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
382,bma_lim_tabu,informed,none,3200,0.44911416816141386,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein')]"
383,bma_lim_tabu,informed,none,3600,0.4890786468840395,10,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('Hypometabilism', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
384,bma_lim_tabu,informed,none,4000,0.44761097858886434,9,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD')]"
385,bma_lim_tabu,informed,none,4400,0.4861206915509005,10,5,"[('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair')]"
386,bma_lim_tabu,informed,none,4800,0.4752167216721811,10,5,"[('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
387,bma_lim_tabu,informed,none,5200,0.5065949625716372,9,5,"[('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair')]"
388,bma_lim_tabu,informed,none,5600,0.47918822350449924,10,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
389,bma_lim_tabu,informed,none,6000,0.4827698670337553,9,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein')]"
390,bma_lim_tabu,informed,informed,400,0.4675680679839865,9,5,"[('CognitiveImpair', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair')]"
391,bma_lim_tabu,informed,informed,800,0.4656948111813662,10,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele')]"
392,bma_lim_tabu,informed,informed,1200,0.4965053687337302,10,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
393,bma_lim_tabu,informed,informed,1600,0.4387044019221738,10,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('AD', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD')]"
